DATE,WILLLRGCAPVAL
2022-07-04,.
2022-07-05,113564.15
2022-07-06,113559.39
2022-07-07,114887.78
2022-07-08,114591.49
2022-07-11,113953.73
2022-07-12,113393.07
2022-07-13,112816.02
2022-07-14,112028.20
2022-07-15,114144.70
2022-07-18,113380.58
2022-07-19,116031.62
2022-07-20,116087.77
2022-07-21,116573.22
2022-07-22,116230.56
2022-07-25,116918.72
2022-07-26,116335.39
2022-07-27,117915.27
2022-07-28,119132.26
2022-07-29,119980.27
2022-08-01,119821.08
2022-08-02,118768.94
2022-08-03,119753.18
2022-08-04,119013.82
2022-08-05,119250.79
2022-08-08,119486.61
2022-08-09,119486.96
2022-08-10,121456.09
2022-08-11,122083.26
2022-08-12,123832.13
2022-08-15,124082.09
2022-08-16,124601.54
2022-08-17,123863.20
2022-08-18,124228.12
2022-08-19,123252.06
2022-08-22,121139.85
2022-08-23,120991.41
2022-08-24,121395.52
2022-08-25,122818.67
2022-08-26,119467.83
2022-08-29,118966.51
2022-08-30,117613.42
2022-08-31,116718.84
2022-09-01,117191.36
2022-09-02,116195.19
2022-09-05,.
2022-09-06,115859.88
2022-09-07,117787.54
2022-09-08,118653.91
2022-09-09,120087.41
2022-09-12,121069.68
2022-09-13,116870.53
2022-09-14,117216.44
2022-09-15,116302.67
2022-09-16,115444.32
2022-09-19,116176.62
2022-09-20,114535.37
2022-09-21,112760.42
2022-09-22,111928.10
2022-09-23,109900.30
2022-09-26,108327.67
2022-09-27,107765.59
2022-09-28,110071.68
2022-09-29,108138.33
2022-09-30,106602.67
2022-10-03,109440.95
2022-10-04,112775.02
2022-10-05,112475.91
2022-10-06,110990.74
2022-10-07,108641.78
2022-10-10,108053.06
2022-10-11,107910.59
2022-10-12,107552.37
2022-10-13,110499.34
2022-10-14,108606.06
2022-10-17,110882.96
2022-10-18,112251.09
2022-10-19,111282.83
2022-10-20,110223.34
2022-10-21,112765.02
2022-10-24,114001.89
2022-10-25,115486.31
2022-10-26,116067.36
2022-10-27,116330.92
2022-10-28,118785.24
2022-10-31,118318.81
2022-11-01,118561.10
2022-11-02,116413.43
2022-11-03,116100.01
2022-11-04,117877.47
2022-11-07,118788.45
2022-11-08,119484.06
2022-11-09,117373.74
2022-11-10,122102.19
2022-11-11,122657.06
2022-11-14,121830.71
2022-11-15,122531.45
2022-11-16,121683.48
2022-11-17,121494.33
2022-11-18,122467.37
2022-11-21,122719.66
2022-11-22,124248.68
2022-11-23,124545.77
2022-11-24,.
2022-11-25,124857.94
2022-11-28,122993.13
2022-11-29,123463.82
2022-11-30,126017.69
2022-12-01,125892.16
2022-12-02,125901.63
2022-12-05,123632.00
2022-12-06,122311.05
2022-12-07,122306.59
2022-12-08,123069.21
2022-12-09,122045.55
2022-12-12,123923.00
2022-12-13,124439.55
2022-12-14,123859.55
2022-12-15,121494.97
2022-12-16,120167.95
2022-12-19,119544.41
2022-12-20,119765.85
2022-12-21,121446.70
2022-12-22,120412.09
2022-12-23,121275.52
2022-12-26,.
2022-12-27,121530.26
2022-12-28,120120.54
2022-12-29,121598.35
2022-12-30,121260.92
2023-01-02,.
2023-01-03,121201.65
2023-01-04,122607.81
2023-01-05,121726.75
2023-01-06,124441.68
2023-01-09,123687.29
2023-01-10,124361.50
2023-01-11,125324.08
2023-01-12,125652.90
2023-01-13,126021.01
2023-01-16,.
2023-01-17,125438.03
2023-01-18,123093.42
2023-01-19,122127.56
2023-01-20,123659.11
2023-01-23,124672.03
2023-01-24,124679.25
2023-01-25,124797.51
2023-01-26,125561.92
2023-01-27,125329.23
2023-01-30,124236.78
2023-01-31,125798.66
2023-02-01,126358.72
2023-02-02,126596.99
2023-02-03,125793.13
2023-02-06,125224.12
2023-02-07,126050.30
2023-02-08,125034.83
2023-02-09,123920.14
2023-02-10,124942.90
2023-02-13,126072.36
2023-02-14,125609.97
2023-02-15,125756.80
2023-02-16,124610.80
2023-02-17,124747.86
2023-02-20,.
2023-02-21,122584.99
2023-02-22,122228.41
2023-02-23,122494.64
2023-02-24,121752.86
2023-02-27,121822.71
2023-02-28,121272.61
2023-03-01,121082.53
2023-03-02,121863.98
2023-03-03,123265.87
2023-03-06,123100.34
2023-03-07,121009.71
2023-03-08,120916.17
2023-03-09,118637.85
2023-03-10,117114.63
2023-03-13,116309.11
2023-03-14,117665.06
2023-03-15,116140.92
2023-03-16,117337.34
2023-03-17,115508.37
2023-03-20,117041.15
2023-03-21,118195.20
2023-03-22,115927.39
2023-03-23,115576.12
2023-03-24,116525.93
2023-03-27,117456.41
2023-03-28,117765.30
2023-03-29,119304.48
2023-03-30,119847.79
2023-03-31,121337.07
2023-04-03,121924.57
2023-04-04,120984.83
2023-04-05,121438.76
2023-04-06,121518.21
2023-04-07,.
2023-04-10,121874.83
2023-04-11,122376.90
2023-04-12,121991.91
2023-04-13,122843.02
2023-04-14,122666.63
2023-04-17,123361.04
2023-04-18,123436.50
2023-04-19,123483.78
2023-04-20,122789.16
2023-04-21,122961.54
2023-04-24,123190.43
2023-04-25,121623.00
2023-04-26,120098.86
2023-04-27,121646.78
2023-04-28,122780.89
2023-05-01,122905.30
2023-05-02,121288.91
2023-05-03,120466.76
2023-05-04,119396.26
2023-05-05,121232.88
2023-05-08,121116.30
2023-05-09,120599.58
2023-05-10,120493.90
2023-05-11,119737.67
2023-05-12,119737.59
2023-05-15,120120.48
2023-05-16,118498.91
2023-05-17,119768.07
2023-05-18,120191.41
2023-05-19,120105.18
2023-05-22,119883.31
2023-05-23,118938.74
2023-05-24,117785.43
2023-05-25,117217.37
2023-05-26,117938.50
2023-05-29,.
2023-05-30,117566.99
2023-05-31,117012.41
2023-06-01,117799.40
2023-06-02,120163.56
2023-06-05,119690.95
2023-06-06,120170.60
2023-06-07,121262.55
2023-06-08,121512.80
2023-06-09,121364.05
2023-06-12,121792.21
2023-06-13,122770.65
2023-06-14,122624.28
2023-06-15,123999.14
2023-06-16,123954.23
2023-06-19,.
2023-06-20,122684.59
2023-06-21,122606.47
2023-06-22,122182.30
2023-06-23,121185.05
2023-06-26,121725.97
2023-06-27,122734.46
2023-06-28,122439.91
2023-06-29,123384.33
2023-06-30,124479.61
2023-07-03,124822.16
2023-07-04,.
2023-07-05,124346.16
2023-07-06,123127.70
2023-07-07,122969.71
2023-07-10,123728.98
2023-07-11,124863.41
2023-07-12,125263.37
2023-07-13,125752.83
2023-07-14,125098.11
2023-07-17,125007.94
2023-07-18,125693.55
2023-07-19,126437.50
2023-07-20,127331.27
2023-07-21,127765.24
2023-07-24,128230.59
2023-07-25,128038.64
2023-07-26,128367.99
2023-07-27,127489.48
2023-07-28,128131.58
2023-07-31,128353.29
2023-08-01,127901.39
2023-08-02,127003.34
2023-08-03,126557.70
2023-08-04,125963.34
2023-08-07,127144.20
2023-08-08,127041.52
2023-08-09,126803.05
2023-08-10,126702.06
2023-08-11,127073.16
2023-08-14,126967.08
2023-08-15,125398.32
2023-08-16,124658.30
2023-08-17,124126.16
2023-08-18,124441.12
2023-08-21,124177.87
2023-08-22,123546.80
2023-08-23,124319.85
2023-08-24,123332.07
2023-08-25,124129.81
2023-08-28,124846.85
2023-08-29,125882.73
2023-08-30,125995.72
2023-08-31,125554.93
2023-09-01,126010.73
2023-09-04,.
2023-09-05,124749.03
2023-09-06,124344.05
2023-09-07,124292.93
2023-09-08,124675.43
2023-09-11,125061.02
2023-09-12,125163.64
2023-09-13,124930.25
2023-09-14,126227.21
2023-09-15,125301.04
2023-09-18,125274.61
2023-09-19,124874.11
2023-09-20,124491.03
2023-09-21,122696.67
2023-09-22,122207.35
2023-09-25,122454.89
2023-09-26,120901.79
2023-09-27,120859.55
2023-09-28,121399.25
2023-09-29,120880.47
2023-10-02,119502.48
2023-10-03,118496.09
2023-10-04,118667.94
2023-10-05,118183.67
2023-10-06,118945.01
2023-10-09,119962.49
2023-10-10,120769.94
2023-10-11,120697.09
2023-10-12,119544.74
2023-10-13,119643.00
2023-10-16,120859.65
2023-10-17,121396.51
2023-10-18,120038.55
2023-10-19,118992.85
2023-10-20,117893.78
2023-10-23,116968.02
2023-10-24,117738.62
2023-10-25,116880.81
2023-10-26,116683.70
2023-10-27,114981.37
2023-10-30,116189.80
2023-10-31,117172.31
2023-11-01,117582.17
2023-11-02,119963.38
2023-11-03,121236.25
2023-11-06,120784.30
2023-11-07,120271.53
2023-11-08,119901.74
2023-11-09,118917.01
2023-11-10,120072.06
2023-11-13,120044.35
2023-11-14,122529.91
2023-11-15,123120.67
2023-11-16,122849.15
