DATE,WILLMIDCAP
2022-07-05,165510.09
2022-07-06,164478.61
2022-07-07,168307.96
2022-07-08,167603.29
2022-07-11,165558.95
2022-07-12,165063.32
2022-07-13,164770.71
2022-07-14,162789.27
2022-07-15,165925.54
2022-07-18,165861.35
2022-07-19,171215.40
2022-07-20,173454.13
2022-07-21,174477.50
2022-07-22,172828.09
2022-07-25,173791.76
2022-07-26,172399.04
2022-07-27,175714.97
2022-07-28,178673.89
2022-07-29,180717.54
2022-08-01,180382.69
2022-08-02,179057.94
2022-08-03,180872.51
2022-08-04,179716.58
2022-08-05,180861.04
2022-08-08,182165.52
2022-08-09,180345.31
2022-08-10,184780.28
2022-08-11,185851.48
2022-08-12,188518.49
2022-08-15,188634.10
2022-08-16,189535.48
2022-08-17,187025.65
2022-08-18,188207.40
2022-08-19,184915.93
2022-08-22,181048.91
2022-08-23,181265.68
2022-08-24,182658.43
2022-08-25,185500.96
2022-08-26,180172.69
2022-08-29,179090.89
2022-08-30,176471.25
2022-08-31,175511.03
2022-09-01,174269.56
2022-09-02,173484.88
2022-09-05,.
2022-09-06,172512.80
2022-09-07,176385.11
2022-09-08,178253.51
2022-09-09,181377.12
2022-09-12,183120.53
2022-09-13,176345.77
2022-09-14,176492.30
2022-09-15,175334.77
2022-09-16,172629.84
2022-09-19,174435.80
2022-09-20,171432.79
2022-09-21,168989.02
2022-09-22,165220.92
2022-09-23,161738.04
2022-09-26,159035.78
2022-09-27,159488.08
2022-09-28,163981.25
2022-09-29,160570.51
2022-09-30,159531.85
2022-10-03,163981.21
2022-10-04,170451.53
2022-10-05,169593.88
2022-10-06,168386.28
2022-10-07,164014.89
2022-10-10,162862.43
2022-10-11,162756.31
2022-10-12,161992.85
2022-10-13,165129.83
2022-10-14,161063.18
2022-10-17,165475.12
2022-10-18,167957.70
2022-10-19,164754.89
2022-10-20,162605.85
2022-10-21,165699.56
2022-10-24,166746.68
2022-10-25,171037.37
2022-10-26,171019.89
2022-10-27,171020.51
2022-10-28,173949.08
2022-10-31,173740.75
2022-11-01,174612.76
2022-11-02,169407.02
2022-11-03,168705.43
2022-11-04,170796.66
2022-11-07,172058.68
2022-11-08,172667.93
2022-11-09,168768.56
2022-11-10,178832.89
2022-11-11,180550.54
2022-11-14,178384.92
2022-11-15,181216.10
2022-11-16,178241.99
2022-11-17,176845.64
2022-11-18,177899.76
2022-11-21,177293.74
2022-11-22,180073.52
2022-11-23,180673.19
2022-11-24,.
2022-11-25,181421.99
2022-11-28,177894.75
2022-11-29,178524.89
2022-11-30,183010.38
2022-12-01,183022.71
2022-12-02,183139.90
2022-12-05,178499.90
2022-12-06,176343.23
2022-12-07,175958.12
2022-12-08,177090.17
2022-12-09,175578.34
2022-12-12,177884.24
2022-12-13,179251.10
2022-12-14,178505.25
2022-12-15,174682.40
2022-12-16,172832.18
2022-12-19,170582.18
2022-12-20,171271.14
2022-12-21,174279.27
2022-12-22,172152.32
2022-12-23,173304.46
2022-12-26,.
2022-12-27,173031.84
2022-12-28,170087.62
2022-12-29,173618.12
2022-12-30,172981.53
2023-01-02,.
2023-01-03,171937.15
2023-01-04,174582.99
2023-01-05,172404.55
2023-01-06,176388.38
2023-01-09,176933.52
2023-01-10,178763.45
2023-01-11,181473.99
2023-01-12,183163.59
2023-01-13,183954.12
2023-01-16,.
2023-01-17,183684.14
2023-01-18,181530.02
2023-01-19,179424.20
2023-01-20,182626.69
2023-01-23,185158.48
2023-01-24,184401.25
2023-01-25,184674.21
2023-01-26,186591.44
2023-01-27,187535.81
2023-01-30,185116.56
2023-01-31,189407.48
2023-02-01,192356.74
2023-02-02,194780.71
2023-02-03,192872.70
2023-02-06,190710.74
2023-02-07,192441.22
2023-02-08,190204.27
2023-02-09,187990.43
2023-02-10,188040.49
2023-02-13,190169.38
2023-02-14,190495.43
2023-02-15,191980.30
2023-02-16,189910.60
2023-02-17,189296.93
2023-02-20,.
2023-02-21,184732.09
2023-02-22,185247.24
2023-02-23,185984.26
2023-02-24,184623.56
2023-02-27,184895.03
2023-02-28,184727.17
2023-03-01,185033.47
2023-03-02,186025.91
2023-03-03,188530.78
2023-03-06,186578.59
2023-03-07,184333.67
2023-03-08,184440.51
2023-03-09,179769.15
2023-03-10,174590.29
2023-03-13,171789.25
2023-03-14,174652.59
2023-03-15,171011.69
2023-03-16,173459.15
2023-03-17,169606.68
2023-03-20,172141.00
2023-03-21,175301.90
2023-03-22,170983.23
2023-03-23,170256.67
2023-03-24,171263.42
2023-03-27,173037.99
2023-03-28,173481.79
2023-03-29,175897.10
2023-03-30,176478.08
2023-03-31,179743.29
2023-04-03,179638.83
2023-04-04,176749.46
2023-04-05,175318.45
2023-04-06,175257.21
2023-04-07,.
2023-04-10,177179.01
2023-04-11,178670.06
2023-04-12,177497.36
2023-04-13,179031.08
2023-04-14,178201.61
2023-04-17,179746.62
2023-04-18,179795.91
2023-04-19,180034.53
2023-04-20,179064.52
2023-04-21,179137.42
2023-04-24,178995.29
2023-04-25,175354.23
2023-04-26,173940.68
2023-04-27,176551.07
2023-04-28,178412.66
2023-05-01,178452.55
2023-05-02,175703.54
2023-05-03,175504.16
2023-05-04,172759.48
2023-05-05,176518.74
2023-05-08,176343.85
2023-05-09,175822.70
2023-05-10,176324.26
2023-05-11,175354.23
2023-05-12,175046.04
2023-05-15,176947.94
2023-05-16,174245.28
2023-05-17,177228.26
2023-05-18,178969.52
2023-05-19,177717.76
2023-05-22,178930.17
2023-05-23,176993.17
2023-05-24,175192.41
2023-05-25,174892.99
2023-05-26,176638.33
2023-05-29,.
2023-05-30,176545.68
2023-05-31,174416.21
2023-06-01,176083.69
2023-06-02,181281.21
2023-06-05,179970.23
2023-06-06,183208.31
2023-06-07,185534.19
2023-06-08,184981.03
2023-06-09,184081.89
2023-06-12,185303.36
2023-06-13,187553.60
2023-06-14,186493.33
2023-06-15,188271.35
2023-06-16,187501.01
2023-06-19,.
2023-06-20,186217.36
2023-06-21,185786.56
2023-06-22,184851.82
2023-06-23,182758.10
2023-06-26,183964.05
2023-06-27,187016.24
2023-06-28,187271.89
2023-06-29,189160.54
2023-06-30,190550.81
2023-07-03,191019.24
2023-07-04,.
2023-07-05,189590.66
2023-07-06,187519.03
2023-07-07,189114.72
2023-07-10,191623.54
2023-07-11,193994.80
2023-07-12,195171.40
2023-07-13,196508.38
2023-07-14,194514.41
2023-07-17,195638.34
2023-07-18,197269.31
2023-07-19,197889.70
2023-07-20,196614.40
2023-07-21,196215.08
2023-07-24,196205.94
2023-07-25,196549.56
2023-07-26,197342.05
2023-07-27,195102.19
2023-07-28,197174.14
2023-07-31,198328.18
2023-08-01,197763.82
2023-08-02,195194.76
2023-08-03,194554.65
2023-08-04,194340.47
2023-08-07,195763.66
2023-08-08,194173.25
2023-08-09,193027.58
2023-08-10,192548.66
2023-08-11,192567.49
2023-08-14,192917.90
2023-08-15,190334.75
2023-08-16,188592.45
2023-08-17,186137.85
2023-08-18,186905.29
2023-08-21,187064.45
2023-08-22,186295.04
2023-08-23,188345.54
2023-08-24,186337.92
2023-08-25,187099.72
2023-08-28,188666.35
2023-08-29,191301.37
2023-08-30,192032.49
2023-08-31,192115.15
2023-09-01,193903.74
2023-09-04,.
2023-09-05,190176.89
2023-09-06,189672.31
2023-09-07,188275.13
2023-09-08,188155.85
2023-09-11,188429.38
2023-09-12,188319.96
2023-09-13,186929.68
2023-09-14,189052.05
2023-09-15,187317.41
2023-09-18,186534.44
2023-09-19,186090.23
2023-09-20,185190.90
2023-09-21,181564.80
2023-09-22,180879.46
2023-09-25,181460.80
2023-09-26,178914.75
2023-09-27,179648.28
2023-09-28,181311.67
2023-09-29,181143.32
2023-10-02,178597.18
2023-10-03,175588.68
2023-10-04,176504.13
2023-10-05,176002.67
2023-10-06,177420.56
2023-10-09,178793.09
2023-10-10,180554.96
2023-10-11,181010.89
2023-10-12,177522.93
2023-10-13,176542.55
2023-10-16,179327.15
2023-10-17,181208.84
2023-10-18,177377.58
2023-10-19,175101.30
2023-10-20,172949.18
2023-10-23,171357.93
2023-10-24,172686.62
2023-10-25,169638.52
2023-10-26,169854.60
2023-10-27,167581.60
2023-10-30,168789.43
2023-10-31,170417.74
2023-11-01,170893.85
2023-11-02,174846.04
2023-11-03,178931.12
2023-11-06,177032.68
2023-11-07,176917.11
2023-11-08,176383.51
2023-11-09,174367.67
2023-11-10,176345.42
2023-11-13,175906.94
2023-11-14,182890.45
2023-11-15,184152.51
2023-11-16,182340.30
